_prepare,_run,answer,auto_log,background,bidi,break_if,c_target,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_getting_started,count_instructions,count_instructions2,count_logger,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,count_welcome,cycles,description,duration,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,ignore_missing,item,keyboard_backend,log_msg,low_location,mode,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions,response_instructions2,response_key,response_time,response_time_feedback,response_time_instructions,response_time_instructions2,response_time_welcome,response_welcome,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,target_correct,target_duration,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_getting_started,time_instructions,time_instructions2,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,time_welcome,title,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","NA","0","0","10","0","0","0","10","0","10","0","10","NA","NA","Logs experimental data","NA","466","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","558","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","184840","185168","186326","NA","NA","144977","151440","186853","154136","154134","154136","186853","154136","185298","1976","184840","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","NA","0","0","11","0","0","0","11","0","11","0","11","NA","NA","Logs experimental data","NA","220","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","544","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","186888","187360","188261","NA","NA","144977","151440","188793","154136","154134","154136","188793","154136","187494","1976","186888","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","NA","0","0","12","0","0","0","12","0","12","0","12","NA","NA","Logs experimental data","NA","360","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","509","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_west","1976","1976","188828","189238","190245","NA","NA","144977","151440","190771","154136","154134","154136","190771","154136","189372","1976","188828","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","NA","0","0","13","0","0","0","13","0","13","0","13","NA","NA","Logs experimental data","NA","432","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","499","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_east","1976","1976","190806","191504","192574","NA","NA","144977","151440","193104","154136","154134","154136","193104","154136","191639","1976","190806","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","NA","0","0","14","0","0","0","14","0","14","0","14","NA","NA","Logs experimental data","NA","737","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","408","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","193139","193759","195038","NA","NA","144977","151440","195569","154136","154134","154136","195569","154136","193890","1976","193139","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","15","15","15","NA","NA","0","0","15","0","0","0","15","0","15","0","15","NA","NA","Logs experimental data","NA","489","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","744","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_west","1976","1976","195604","196479","197846","NA","NA","144977","151440","198377","154136","154134","154136","198377","154136","196610","1976","195604","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","16","16","16","NA","NA","0","0","16","0","0","0","16","0","16","0","16","NA","NA","Logs experimental data","NA","699","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","441","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_east","1976","1976","198413","199040","200318","NA","NA","144977","151440","200838","154136","154134","154136","200838","154136","199174","1976","198413","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","17","17","17","NA","NA","0","0","17","0","0","0","17","0","17","0","17","NA","NA","Logs experimental data","NA","255","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","690","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_west","1976","1976","200874","201441","202526","NA","NA","144977","151440","203045","154136","154134","154136","203045","154136","201576","1976","200874","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","18","18","18","NA","NA","0","0","18","0","0","0","18","0","18","0","18","NA","NA","Logs experimental data","NA","384","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","500","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","203080","203663","204685","NA","NA","144977","151440","205205","154136","154134","154136","205205","154136","203798","1976","203080","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","19","19","19","NA","NA","0","0","19","0","0","0","19","0","19","0","19","NA","NA","Logs experimental data","NA","700","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","625","NA","NA","legacy","experiment","None","5","odd","legacy","0","200","south_west","1976","1976","205240","205767","207230","NA","NA","144977","151440","207750","154136","154134","154136","207750","154136","205901","1976","205240","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","20","20","20","NA","NA","0","0","20","0","0","0","20","0","20","0","20","NA","NA","Logs experimental data","NA","727","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","626","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_west","1976","1976","207785","208113","209597","NA","NA","144977","151440","210118","154136","154134","154136","210117","154136","208240","1976","207785","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","21","21","21","NA","NA","0","0","21","0","0","0","21","0","21","0","21","NA","NA","Logs experimental data","NA","642","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","448","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_west","1976","1976","210153","210479","211702","NA","NA","144977","151440","212229","154136","154134","154136","212229","154136","210608","1976","210153","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","22","22","22","NA","NA","0","0","22","0","0","0","22","0","22","0","22","NA","NA","Logs experimental data","NA","392","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","623","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","212265","212839","213990","NA","NA","144977","151440","214521","154136","154134","154136","214521","154136","212972","1976","212265","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","23","23","23","NA","NA","0","0","23","0","0","0","23","0","23","0","23","NA","NA","Logs experimental data","NA","602","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","441","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","214557","215360","216542","NA","NA","144977","151440","217061","154136","154134","154136","217061","154136","215494","1976","214557","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","24","24","24","NA","NA","0","0","24","0","0","0","24","0","24","0","24","NA","NA","Logs experimental data","NA","620","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","615","NA","NA","legacy","experiment","None","5","odd","legacy","0","200","south_west","1976","1976","217097","217616","218991","NA","NA","144977","151440","219508","154136","154134","154136","219508","154136","217750","1976","217097","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","25","25","25","NA","NA","0","0","25","0","0","0","25","0","25","0","25","NA","NA","Logs experimental data","NA","788","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","605","NA","NA","legacy","experiment","None","5","odd","legacy","0","200","south_west","1976","1976","219544","220111","221654","NA","NA","144977","151440","222181","154136","154134","154136","222181","154136","220256","1976","219544","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","26","26","26","NA","NA","0","0","26","0","0","0","26","0","26","0","26","NA","NA","Logs experimental data","NA","771","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","440","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_east","1976","1976","222217","222545","223893","NA","NA","144977","151440","224424","154136","154134","154136","224424","154136","222679","1976","222217","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","27","27","27","NA","NA","0","0","27","0","0","0","27","0","27","0","27","NA","NA","Logs experimental data","NA","683","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","632","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","224460","224848","226301","NA","NA","144977","151440","226831","154136","154134","154136","226831","154136","224983","1976","224460","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","28","28","28","NA","NA","0","0","28","0","0","0","28","0","28","0","28","NA","NA","Logs experimental data","NA","689","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","458","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_west","1976","1976","226867","228656","229942","NA","NA","144977","151440","230473","154136","154134","154136","230473","154136","228791","1976","226867","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","29","29","29","NA","NA","0","0","29","0","0","0","29","0","29","0","29","NA","NA","Logs experimental data","NA","690","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","506","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_west","1976","1976","230509","232577","233910","NA","NA","144977","151440","234436","154136","154134","154136","234436","154136","232710","1976","230509","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","30","30","30","NA","NA","0","0","30","0","0","0","30","0","30","0","30","NA","NA","Logs experimental data","NA","589","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","495","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_east","1976","1976","234472","235057","236277","NA","NA","144977","151440","236808","154136","154134","154136","236808","154136","235190","1976","234472","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","31","31","31","NA","NA","0","0","31","0","0","0","31","0","31","0","31","NA","NA","Logs experimental data","NA","758","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","541","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_east","1976","1976","236845","237367","238805","NA","NA","144977","151440","239337","154136","154134","154136","239337","154136","237503","1976","236845","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","32","32","32","NA","NA","0","0","32","0","0","0","32","0","32","0","32","NA","NA","Logs experimental data","NA","510","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","511","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_west","1976","1976","239372","240023","241181","NA","NA","144977","151440","241712","154136","154134","154136","241712","154136","240156","1976","239372","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","33","33","33","NA","NA","0","0","33","0","0","0","33","0","33","0","33","NA","NA","Logs experimental data","NA","799","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","588","NA","NA","legacy","experiment","None","5","odd","legacy","0","200","south_west","1976","1976","241747","242425","243950","NA","NA","144977","151440","244468","154136","154134","154136","244468","154136","242559","1976","241747","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","34","34","34","NA","NA","0","0","34","0","0","0","34","0","34","0","34","NA","NA","Logs experimental data","NA","688","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","555","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_west","1976","1976","244503","244832","246214","NA","NA","144977","151440","246746","154136","154134","154136","246746","154136","244966","1976","244503","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","35","35","35","NA","NA","0","0","35","0","0","0","35","0","35","0","35","NA","NA","Logs experimental data","NA","780","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","579","NA","NA","legacy","experiment","None","5","odd","legacy","0","200","south_west","1976","1976","246781","247456","248951","NA","NA","144977","151440","249482","154136","154134","154136","249482","154136","247586","1976","246781","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","36","36","36","NA","NA","0","0","36","0","0","0","36","0","36","0","36","NA","NA","Logs experimental data","NA","339","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","561","NA","NA","legacy","experiment","None","5","odd","legacy","0","200","south_east","1976","1976","249517","249856","250894","NA","NA","144977","151440","251424","154136","154134","154136","251424","154136","249990","1976","249517","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","37","37","37","NA","NA","0","0","37","0","0","0","37","0","37","0","37","NA","NA","Logs experimental data","NA","510","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","586","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_east","1976","1976","251459","251987","253221","NA","NA","144977","151440","253749","154136","154134","154136","253749","154136","252121","1976","251459","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","38","38","38","NA","NA","0","0","38","0","0","0","38","0","38","0","38","NA","NA","Logs experimental data","NA","718","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","466","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_east","1976","1976","253784","254335","255653","NA","NA","144977","151440","256182","154136","154134","154136","256182","154136","254466","1976","253784","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","39","39","39","NA","NA","0","0","39","0","0","0","39","0","39","0","39","NA","NA","Logs experimental data","NA","733","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","2693","NA","6461","2693","NA","NA","453","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","north_east","1976","1976","256217","256848","258173","NA","NA","144977","151440","258704","154136","154134","154136","258704","154136","256983","1976","256217","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","40","40","40","NA","NA","0","0","40","0","0","0","40","0","40","0","40","NA","NA","Logs experimental data","NA","643","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","2693","NA","6461","2693","NA","NA","529","NA","NA","legacy","experiment","None","5","odd","legacy","1","200","south_west","1976","1976","258739","259159","260469","NA","NA","144977","151440","261000","154136","154134","154136","261000","154136","259294","1976","258739","NA","New experiment","NA","no","yes","1680","NA","NA"
