_prepare,_run,answer,auto_log,background,bidi,break_if,c_target,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_getting_started,count_instructions,count_instructions2,count_logger,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,count_welcome,cycles,description,duration,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,ignore_missing,item,keyboard_backend,log_msg,low_location,mode,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions,response_instructions2,response_key,response_time,response_time_feedback,response_time_instructions,response_time_instructions2,response_time_welcome,response_welcome,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,target_correct,target_duration,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_getting_started,time_instructions,time_instructions2,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,time_welcome,title,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","NA","0","0","10","0","0","0","10","0","10","0","10","NA","NA","Logs experimental data","NA","676","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","904","NA","NA","legacy","experiment","None","3","odd","legacy","0","200","south_west","1749","1749","132018","133756","135474","NA","NA","45746","54867","136014","98852","98850","98852","136014","98852","133888","1749","132018","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","NA","0","0","11","0","0","0","11","0","11","0","11","NA","NA","Logs experimental data","NA","661","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","414","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","136050","137029","138241","NA","NA","45746","54867","138772","98852","98850","98852","138772","98852","137161","1749","136050","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","NA","0","0","12","0","0","0","12","0","12","0","12","NA","NA","Logs experimental data","NA","764","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","462","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","138808","140260","141625","NA","NA","45746","54867","142144","98852","98850","98852","142144","98852","140394","1749","138808","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","NA","0","0","13","0","0","0","13","0","13","0","13","NA","NA","Logs experimental data","NA","394","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","434","NA","NA","legacy","experiment","None","3","odd","legacy","0","200","south_east","1749","1749","142181","143356","144322","NA","NA","45746","54867","144852","98852","98850","98852","144852","98852","143490","1749","142181","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","NA","0","0","14","0","0","0","14","0","14","0","14","NA","NA","Logs experimental data","NA","674","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","438","NA","NA","legacy","experiment","None","3","odd","legacy","0","200","south_west","1749","1749","144888","146075","147322","NA","NA","45746","54867","147851","98852","98850","98852","147851","98852","146205","1749","144888","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","15","15","15","NA","NA","0","0","15","0","0","0","15","0","15","0","15","NA","NA","Logs experimental data","NA","608","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","789","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","147887","149036","150569","NA","NA","45746","54867","151088","98852","98850","98852","151088","98852","149169","1749","147887","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","16","16","16","NA","NA","0","0","16","0","0","0","16","0","16","0","16","NA","NA","Logs experimental data","NA","509","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","692","NA","NA","legacy","experiment","None","3","odd","legacy","0","200","south_east","1749","1749","151125","152328","153666","NA","NA","45746","54867","154197","98852","98850","98852","154197","98852","152460","1749","151125","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","17","17","17","NA","NA","0","0","17","0","0","0","17","0","17","0","17","NA","NA","Logs experimental data","NA","641","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","338","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","154233","155404","156521","NA","NA","45746","54867","157042","98852","98850","98852","157042","98852","155538","1749","154233","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","18","18","18","NA","NA","0","0","18","0","0","0","18","0","18","0","18","NA","NA","Logs experimental data","NA","539","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","894","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","157078","158684","160257","NA","NA","45746","54867","160788","98852","98850","98852","160788","98852","158819","1749","157078","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","19","19","19","NA","NA","0","0","19","0","0","0","19","0","19","0","19","NA","NA","Logs experimental data","NA","659","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","330","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","160824","162172","163297","NA","NA","45746","54867","163823","98852","98850","98852","163823","98852","162302","1749","160824","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","20","20","20","NA","NA","0","0","20","0","0","0","20","0","20","0","20","NA","NA","Logs experimental data","NA","370","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","382","NA","NA","legacy","experiment","None","3","odd","legacy","0","200","south_east","1749","1749","163860","167868","168770","NA","NA","45746","54867","169311","98852","98850","98852","169311","98852","168012","1749","163860","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","21","21","21","NA","NA","0","0","21","0","0","0","21","0","21","0","21","NA","NA","Logs experimental data","NA","563","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","422","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","169347","174556","175705","NA","NA","45746","54867","176224","98852","98850","98852","176224","98852","174716","1749","169347","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","22","22","22","NA","NA","0","0","22","0","0","0","22","0","22","0","22","NA","NA","Logs experimental data","NA","542","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","587","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_east","1749","1749","176261","181171","182440","NA","NA","45746","54867","182960","98852","98850","98852","182960","98852","181306","1749","176261","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","23","23","23","NA","NA","0","0","23","0","0","0","23","0","23","0","23","NA","NA","Logs experimental data","NA","263","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","495","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","182996","184124","185016","NA","NA","45746","54867","185548","98852","98850","98852","185548","98852","184254","1749","182995","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","24","24","24","NA","NA","0","0","24","0","0","0","24","0","24","0","24","NA","NA","Logs experimental data","NA","329","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","505","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","185583","194685","195657","NA","NA","45746","54867","196189","98852","98850","98852","196189","98852","194818","1749","185583","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","25","25","25","NA","NA","0","0","25","0","0","0","25","0","25","0","25","NA","NA","Logs experimental data","NA","743","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","514","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_east","1749","1749","196224","198828","200224","NA","NA","45746","54867","200753","98852","98850","98852","200753","98852","198962","1749","196224","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","26","26","26","NA","NA","0","0","26","0","0","0","26","0","26","0","26","NA","NA","Logs experimental data","NA","509","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","None","NA","space","space","None","43982","NA","9119","43982","NA","NA","1002","NA","NA","legacy","experiment","None","3","odd","legacy","0","200","south_east","1749","1749","200788","202403","204055","NA","NA","45746","54867","204576","98852","98850","98852","204576","98852","202539","1749","200788","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","27","27","27","NA","NA","0","0","27","0","0","0","27","0","27","0","27","NA","NA","Logs experimental data","NA","481","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","384","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","204612","206413","207417","NA","NA","45746","54867","207948","98852","98850","98852","207948","98852","206546","1749","204612","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","28","28","28","NA","NA","0","0","28","0","0","0","28","0","28","0","28","NA","NA","Logs experimental data","NA","426","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","415","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_east","1749","1749","207983","209228","210209","NA","NA","45746","54867","210738","98852","98850","98852","210738","98852","209362","1749","207983","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","29","29","29","NA","NA","0","0","29","0","0","0","29","0","29","0","29","NA","NA","Logs experimental data","NA","361","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","352","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","210773","213053","213904","NA","NA","45746","54867","214432","98852","98850","98852","214432","98852","213188","1749","210773","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","30","30","30","NA","NA","0","0","30","0","0","0","30","0","30","0","30","NA","NA","Logs experimental data","NA","495","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","426","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_east","1749","1749","214467","215564","216624","NA","NA","45746","54867","217155","98852","98850","98852","217155","98852","215698","1749","214467","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","31","31","31","NA","NA","0","0","31","0","0","0","31","0","31","0","31","NA","NA","Logs experimental data","NA","340","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","447","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","217190","218252","219176","NA","NA","45746","54867","219698","98852","98850","98852","219698","98852","218384","1749","217190","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","32","32","32","NA","NA","0","0","32","0","0","0","32","0","32","0","32","NA","NA","Logs experimental data","NA","589","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","386","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_east","1749","1749","219733","221115","222225","NA","NA","45746","54867","222757","98852","98850","98852","222756","98852","221244","1749","219733","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","33","33","33","NA","NA","0","0","33","0","0","0","33","0","33","0","33","NA","NA","Logs experimental data","NA","204","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","527","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","222793","224355","225225","NA","NA","45746","54867","225755","98852","98850","98852","225754","98852","224488","1749","222793","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","34","34","34","NA","NA","0","0","34","0","0","0","34","0","34","0","34","NA","NA","Logs experimental data","NA","596","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","345","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_east","1749","1749","225791","227243","228320","NA","NA","45746","54867","228850","98852","98850","98852","228850","98852","227374","1749","225791","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","35","35","35","NA","NA","0","0","35","0","0","0","35","0","35","0","35","NA","NA","Logs experimental data","NA","646","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","423","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","228886","230380","231584","NA","NA","45746","54867","232115","98852","98850","98852","232115","98852","230510","1749","228886","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","36","36","36","NA","NA","0","0","36","0","0","0","36","0","36","0","36","NA","NA","Logs experimental data","NA","500","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","554","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","232152","234812","236000","NA","NA","45746","54867","236528","98852","98850","98852","236528","98852","234942","1749","232152","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","37","37","37","NA","NA","0","0","37","0","0","0","37","0","37","0","37","NA","NA","Logs experimental data","NA","579","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","445","NA","NA","legacy","experiment","None","3","odd","legacy","0","200","south_west","1749","1749","236564","240876","242050","NA","NA","45746","54867","242581","98852","98850","98852","242581","98852","241020","1749","236564","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","38","38","38","NA","NA","0","0","38","0","0","0","38","0","38","0","38","NA","NA","Logs experimental data","NA","556","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","396","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","242617","244237","245328","NA","NA","45746","54867","245859","98852","98850","98852","245859","98852","244371","1749","242617","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","39","39","39","NA","NA","0","0","39","0","0","0","39","0","39","0","39","NA","NA","Logs experimental data","NA","410","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","right","NA","space","space","right","43982","NA","9119","43982","NA","NA","573","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","south_west","1749","1749","245895","247340","248464","NA","NA","45746","54867","248994","98852","98850","98852","248994","98852","247476","1749","245895","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","40","40","40","NA","NA","0","0","40","0","0","0","40","0","40","0","40","NA","NA","Logs experimental data","NA","477","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","north_east","NA","legacy","NA","NA","NA","0","NA","left","NA","space","space","left","43982","NA","9119","43982","NA","NA","456","NA","NA","legacy","experiment","None","3","odd","legacy","1","200","north_west","1749","1749","249030","250320","251392","NA","NA","45746","54867","251922","98852","98850","98852","251922","98852","250455","1749","249030","NA","New experiment","NA","no","yes","1680","NA","NA"
