_prepare,_run,answer,auto_log,background,bidi,break_if,c_target,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_instructions,count_instructions2,count_logger,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,ignore_missing,item,keyboard_backend,log_msg,low_location,mode,mouse_backend,order,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions,response_instructions2,response_key,response_time,response_time_feedback,response_time_instructions,response_time_instructions2,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_duration,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions,time_instructions2,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","0","0","10","0","0","0","10","0","10","0","10","NA","Logs experimental data","NA","394","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","651","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","76840","78183","79365","NA","33737","34734","79883","44191","44189","44191","79883","44191","78316","1966","76840","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","0","0","11","0","0","0","11","0","11","0","11","NA","Logs experimental data","NA","531","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","705","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","79918","81062","82437","NA","33737","34734","82956","44191","44189","44191","82956","44191","81196","1966","79918","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","0","0","12","0","0","0","12","0","12","0","12","NA","Logs experimental data","NA","699","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","848","NA","NA","legacy","experiment","24","even","legacy","0","200","south_east","1964","1966","82991","84408","86102","NA","33737","34734","86629","44191","44189","44191","86629","44191","84549","1966","82991","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","0","0","13","0","0","0","13","0","13","0","13","NA","Logs experimental data","NA","222","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","None","NA","space","space","None","9455","NA","996","9455","1002","NA","NA","legacy","experiment","24","even","legacy","0","200","north_east","1964","1966","86664","87854","89217","NA","33737","34734","89753","44191","44189","44191","89753","44191","87989","1966","86664","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","0","0","14","0","0","0","14","0","14","0","14","NA","Logs experimental data","NA","300","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","767","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","89788","91094","92300","NA","33737","34734","92841","44191","44189","44191","92841","44191","91230","1966","89788","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","15","15","15","NA","0","0","15","0","0","0","15","0","15","0","15","NA","Logs experimental data","NA","625","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","609","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","92876","94214","95581","NA","33737","34734","96112","44191","44189","44191","96112","44191","94343","1966","92876","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","16","16","16","NA","0","0","16","0","0","0","16","0","16","0","16","NA","Logs experimental data","NA","791","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","932","NA","NA","legacy","experiment","24","even","legacy","1","200","north_west","1964","1966","96147","97351","99213","NA","33737","34734","99743","44191","44189","44191","99743","44191","97485","1966","96147","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","17","17","17","NA","0","0","17","0","0","0","17","0","17","0","17","NA","Logs experimental data","NA","328","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","740","NA","NA","legacy","experiment","24","even","legacy","0","200","south_west","1964","1966","99779","100895","102102","NA","33737","34734","102618","44191","44189","44191","102618","44191","101028","1966","99779","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","18","18","18","NA","0","0","18","0","0","0","18","0","18","0","18","NA","Logs experimental data","NA","255","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","676","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","102654","103950","105020","NA","33737","34734","105547","44191","44189","44191","105547","44191","104085","1966","102654","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","19","19","19","NA","0","0","19","0","0","0","19","0","19","0","19","NA","Logs experimental data","NA","512","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","883","NA","NA","legacy","experiment","24","even","legacy","1","200","south_west","1964","1966","105583","107142","108684","NA","33737","34734","109209","44191","44189","44191","109209","44191","107285","1966","105583","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","20","20","20","NA","0","0","20","0","0","0","20","0","20","0","20","NA","Logs experimental data","NA","393","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","611","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","109245","110733","111876","NA","33737","34734","112395","44191","44189","44191","112395","44191","110868","1966","109245","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","21","21","21","NA","0","0","21","0","0","0","21","0","21","0","21","NA","Logs experimental data","NA","475","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","None","NA","space","space","None","9455","NA","996","9455","1002","NA","NA","legacy","experiment","24","even","legacy","0","200","north_west","1964","1966","112432","113719","115330","NA","33737","34734","115852","44191","44189","44191","115852","44191","113848","1966","112432","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","22","22","22","NA","0","0","22","0","0","0","22","0","22","0","22","NA","Logs experimental data","NA","718","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","None","NA","space","space","None","9455","NA","996","9455","1002","NA","NA","legacy","experiment","24","even","legacy","0","200","south_west","1964","1966","115888","117247","119105","NA","33737","34734","119637","44191","44189","44191","119637","44191","117381","1966","115888","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","23","23","23","NA","0","0","23","0","0","0","23","0","23","0","23","NA","Logs experimental data","NA","760","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","964","NA","NA","legacy","experiment","24","even","legacy","1","200","south_east","1964","1966","119672","120838","122700","NA","33737","34734","123231","44191","44189","44191","123231","44191","120973","1966","119672","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","24","24","24","NA","0","0","24","0","0","0","24","0","24","0","24","NA","Logs experimental data","NA","307","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","677","NA","NA","legacy","experiment","24","even","legacy","1","200","north_west","1964","1966","123266","124903","126020","NA","33737","34734","126550","44191","44189","44191","126550","44191","125032","1966","123266","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","25","25","25","NA","0","0","25","0","0","0","25","0","25","0","25","NA","Logs experimental data","NA","466","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","601","NA","NA","legacy","experiment","24","even","legacy","1","200","north_west","1964","1966","126585","127710","128916","NA","33737","34734","129435","44191","44189","44191","129435","44191","127844","1966","126585","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","26","26","26","NA","0","0","26","0","0","0","26","0","26","0","26","NA","Logs experimental data","NA","513","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","659","NA","NA","legacy","experiment","24","even","legacy","1","200","north_west","1964","1966","129472","130519","131829","NA","33737","34734","132347","44191","44189","44191","132347","44191","130653","1966","129471","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","27","27","27","NA","0","0","27","0","0","0","27","0","27","0","27","NA","Logs experimental data","NA","322","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","968","NA","NA","legacy","experiment","24","even","legacy","0","200","south_east","1964","1966","132383","133503","134933","NA","33737","34734","135452","44191","44189","44191","135452","44191","133638","1966","132383","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","28","28","28","NA","0","0","28","0","0","0","28","0","28","0","28","NA","Logs experimental data","NA","768","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","675","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","135487","136677","138260","NA","33737","34734","138790","44191","44189","44191","138790","44191","136813","1966","135487","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","29","29","29","NA","0","0","29","0","0","0","29","0","29","0","29","NA","Logs experimental data","NA","627","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","None","NA","space","space","None","9455","NA","996","9455","1002","NA","NA","legacy","experiment","24","even","legacy","0","200","south_west","1964","1966","138825","139943","141706","NA","33737","34734","142234","44191","44189","44191","142234","44191","140072","1966","138825","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","30","30","30","NA","0","0","30","0","0","0","30","0","30","0","30","NA","Logs experimental data","NA","668","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","783","NA","NA","legacy","experiment","24","even","legacy","0","200","south_east","1964","1966","142269","143190","144781","NA","33737","34734","145307","44191","44189","44191","145307","44191","143324","1966","142269","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","31","31","31","NA","0","0","31","0","0","0","31","0","31","0","31","NA","Logs experimental data","NA","561","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","923","NA","NA","legacy","experiment","24","even","legacy","1","200","south_east","1964","1966","145343","146181","147805","NA","33737","34734","148333","44191","44189","44191","148333","44191","146316","1966","145343","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","32","32","32","NA","0","0","32","0","0","0","32","0","32","0","32","NA","Logs experimental data","NA","397","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","925","NA","NA","legacy","experiment","24","even","legacy","1","200","south_east","1964","1966","148368","150071","151532","NA","33737","34734","152060","44191","44189","44191","152060","44191","150207","1966","148368","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","33","33","33","NA","0","0","33","0","0","0","33","0","33","0","33","NA","Logs experimental data","NA","284","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","932","NA","NA","legacy","experiment","24","even","legacy","1","200","south_west","1964","1966","152095","153510","154860","NA","33737","34734","155388","44191","44189","44191","155388","44191","153641","1966","152095","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","34","34","34","NA","0","0","34","0","0","0","34","0","34","0","34","NA","Logs experimental data","NA","375","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","None","NA","space","space","None","9455","NA","996","9455","1002","NA","NA","legacy","experiment","24","even","legacy","0","200","south_east","1964","1966","155423","156791","158302","NA","33737","34734","158827","44191","44189","44191","158826","44191","156920","1966","155423","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","35","35","35","NA","0","0","35","0","0","0","35","0","35","0","35","NA","Logs experimental data","NA","649","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","None","NA","space","space","None","9455","NA","996","9455","1002","NA","NA","legacy","experiment","24","even","legacy","0","200","south_west","1964","1966","158862","159927","161711","NA","33737","34734","162241","44191","44189","44191","162241","44191","160056","1966","158862","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","36","36","36","NA","0","0","36","0","0","0","36","0","36","0","36","NA","Logs experimental data","NA","763","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","878","NA","NA","legacy","experiment","24","even","legacy","0","200","south_west","1964","1966","162277","164263","166046","NA","33737","34734","166570","44191","44189","44191","166570","44191","164399","1966","162277","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","37","37","37","NA","0","0","37","0","0","0","37","0","37","0","37","NA","Logs experimental data","NA","621","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","741","NA","NA","legacy","experiment","24","even","legacy","1","200","south_west","1964","1966","166606","168503","170004","NA","33737","34734","170537","44191","44189","44191","170537","44191","168638","1966","166606","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","38","38","38","NA","0","0","38","0","0","0","38","0","38","0","38","NA","Logs experimental data","NA","402","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","675","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","170574","172046","173260","NA","33737","34734","173790","44191","44189","44191","173790","44191","172180","1966","170574","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","39","39","39","NA","0","0","39","0","0","0","39","0","39","0","39","NA","Logs experimental data","NA","535","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","963","NA","NA","legacy","experiment","24","even","legacy","0","200","north_west","1964","1966","173826","175879","177517","NA","33737","34734","178046","44191","44189","44191","178046","44191","176013","1966","173826","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","40","40","40","NA","0","0","40","0","0","0","40","0","40","0","40","NA","Logs experimental data","NA","607","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","813","NA","NA","legacy","experiment","24","even","legacy","1","200","south_east","1964","1966","178081","179287","180843","NA","33737","34734","181372","44191","44189","44191","181372","44191","179419","1966","178081","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","41","41","41","NA","0","0","41","0","0","0","41","0","41","0","41","NA","Logs experimental data","NA","220","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","9455","NA","996","9455","639","NA","NA","legacy","experiment","24","even","legacy","1","200","north_east","1964","1966","181407","182680","183676","NA","33737","34734","184207","44191","44189","44191","184207","44191","182813","1966","181407","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","42","42","42","NA","0","0","42","0","0","0","42","0","42","0","42","NA","Logs experimental data","NA","356","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","799","NA","NA","legacy","experiment","24","even","legacy","1","200","south_east","1964","1966","184242","185478","186772","NA","33737","34734","187302","44191","44189","44191","187302","44191","185613","1966","184242","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","43","43","43","NA","0","0","43","0","0","0","43","0","43","0","43","NA","Logs experimental data","NA","352","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","684","NA","NA","legacy","experiment","24","even","legacy","1","200","south_east","1964","1966","187337","188670","189844","NA","33737","34734","190364","44191","44189","44191","190364","44191","188804","1966","187337","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","44","44","44","NA","0","0","44","0","0","0","44","0","44","0","44","NA","Logs experimental data","NA","780","NA","no","mono","no","18","NA","white","1050","south_east","yes","NA","legacy","NA","south_west","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","9455","NA","996","9455","942","NA","NA","legacy","experiment","24","even","legacy","0","200","south_west","1964","1966","190401","191815","193677","NA","33737","34734","194207","44191","44189","44191","194207","44191","191950","1966","190401","New experiment","NA","no","yes","1680","NA","NA"
