_prepare,_run,auto_log,background,bidi,block_no,boundary_radius,break_if,cal_beep,cal_target_size,canvas_backend,circle_radius,column_order,compensation,coordinates,correct,count__eyelink_drift_correct,count_block,count_block_counter,count_block_intro,count_block_sequence,count_calculate_rt,count_end_feedback,count_exp_loop,count_exp_sequence,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_helper_functions,count_intro_1,count_intro_2,count_intro_exp,count_logger,count_parameter_init,count_practice_block_sequence,count_practice_feedback,count_practice_loop,count_practice_preparation,count_stim_presentation,count_stimulus_preparation,count_trial_loop,count_trial_sequence,count_version_info,counter_exp,cur_pos,curfix_x,curfix_y,cycles,d_x,d_y,description,distractor_angle_deg,distractor_angle_rad,duration,feedback_canvas,feedback_duration,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_color,ignore_missing,item,iti_duration,keyboard_backend,log_msg,low_color,mouse_backend,no_color,note,order,origin_index,points_accumulated,practice,previous_target,reaction_time,repeat,repeat_cycle,reset_variables,response,response_block_intro,response_end_feedback,response_feedback,response_intro_1,response_intro_2,response_intro_exp,response_practice_feedback,response_time,response_time_block_intro,response_time_end_feedback,response_time_feedback,response_time_intro_1,response_time_intro_2,response_time_intro_exp,response_time_practice_feedback,reward_available,rt_cutoff,sacc_acc_thresh,sacc_vel_thresh,saccade_arrival_distractor,saccade_arrival_target,saccade_endx_distractor,saccade_endx_target,saccade_endy_distractor,saccade_endy_target,saccade_onset_distractor,saccade_onset_target,saccade_startx_distractor,saccade_startx_target,saccade_starty_distractor,saccade_starty_target,sampler_backend,search_radius,skip,start,start_response_interval,subject_nr,subject_parity,synth_backend,t_x,t_y,target_index,time__eyelink_drift_correct,time_block,time_block_counter,time_block_intro,time_block_sequence,time_calculate_rt,time_end_feedback,time_exp_loop,time_exp_sequence,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_helper_functions,time_intro_1,time_intro_2,time_intro_exp,time_logger,time_parameter_init,time_practice_block_sequence,time_practice_feedback,time_practice_loop,time_practice_preparation,time_stim_presentation,time_stimulus_preparation,time_trial_loop,time_trial_sequence,time_version_info,title,total_points_accumulated,tracker_attached,transparent_variables,trial_no,use_quotes,which_circle,width
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","10","NA","0","NA","0","0","0","10","10","NA","0","0","0","NA","10","0","0","NA","0","0","10","NA","0","10","0","0","(776.0, 271.6000061035156)","688","384","NA","720","504","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","203","psycho","NA","green","psycho","blue","NA","NA","7","0","yes","[777, 295]","266.53636834","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","0","2000","NA","NA","232.494873434","232.494873434","0","783.200012207","0","260","192.63972048","192.63972048","0","677.599975586","0","400.299987793","legacy","125","NA","experiment","None","18","even","legacy","777","295","3","NA","NA","NA","NA","NA","139284.932876","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","139406.358965","140018.834149","NA","3370.8937873","3386.48031132","119607.29675","NA","140531.859983","3370.9463043","122672.854811","NA","122670.801785","124711.125433","139543.034756","NA","126811.40695","139406.300612","NA","LePelley","0","NA","no","11","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","11","NA","0","NA","0","0","0","11","11","NA","0","0","0","NA","11","0","0","NA","0","0","11","NA","0","11","0","0","(867.0999755859375, 387.79998779296875)","777","295","NA","656","327","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","137","psycho","NA","green","psycho","blue","NA","NA","3","0","yes","[865, 384]","266.493252539","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","2","2000","NA","NA","232.451433454","232.451433454","0","864.299987793","0","380.600006104","194.534222275","194.534222275","0","779.400024414","0","288.200012207","legacy","125","NA","experiment","None","18","even","legacy","865","384","8","NA","NA","NA","NA","NA","140534.931903","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","140640.244353","141170.152779","NA","3370.8937873","3386.48031132","119607.29675","NA","141681.860826","3370.9463043","122672.854811","NA","122670.801785","124711.125433","140756.943265","NA","126811.40695","140640.186973","NA","LePelley","0","NA","no","12","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","12","NA","0","NA","0","0","0","12","12","NA","0","0","0","NA","12","0","0","NA","0","0","12","NA","0","12","0","0","(778.0, 466.79998779296875)","865","384","NA","744","416","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","54","psycho","NA","green","psycho","blue","NA","NA","8","0","yes","[777, 472]","240.374478558","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","2","2000","NA","NA","206.3368738","206.3368738","0","777.5","0","468.399993896","176.254419532","176.254419532","0","870.299987793","0","402.399993896","legacy","125","NA","experiment","None","18","even","legacy","777","472","12","NA","NA","NA","NA","NA","141684.9509","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","141791.061154","142212.157294","NA","3370.8937873","3386.48031132","119607.29675","NA","142725.858718","3370.9463043","122672.854811","NA","122670.801785","124711.125433","141908.047937","NA","126811.40695","141791.004099","NA","LePelley","0","NA","no","13","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","13","NA","0","NA","0","0","0","13","13","NA","0","0","0","NA","13","0","0","NA","0","0","13","NA","0","13","0","0","(853.0, 390.0)","777","472","NA","897","439","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","86","psycho","NA","green","psycho","blue","NA","NA","12","0","yes","[865, 384]","253.249569814","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","2","2000","NA","NA","219.210992519","219.210992519","0","854","0","388.5","170.280125626","170.280125626","0","774.099975586","0","476.100006104","legacy","125","NA","experiment","None","18","even","legacy","865","384","8","NA","NA","NA","NA","NA","142728.915725","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","142836.111655","143302.47744","NA","3370.8937873","3386.48031132","119607.29675","NA","143816.869041","3370.9463043","122672.854811","NA","122670.801785","124711.125433","142954.001276","NA","126811.40695","142836.053951","NA","LePelley","0","NA","no","14","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","14","NA","0","NA","0","0","0","14","14","NA","0","0","0","NA","14","0","0","NA","0","0","14","NA","0","14","0","0","(776.7999877929688, 482.79998779296875)","865","384","NA","744","416","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","110","psycho","NA","green","psycho","blue","NA","NA","8","0","yes","[777, 472]","269.264982579","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","2","2000","NA","NA","235.219597525","235.219597525","0","779","0","489","205.093703278","205.093703278","0","857.299987793","0","408.100006104","legacy","125","NA","experiment","None","18","even","legacy","777","472","12","NA","NA","NA","NA","NA","143819.926697","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","143926.135826","144434.784596","NA","3370.8937873","3386.48031132","119607.29675","NA","144947.860678","3370.9463043","122672.854811","NA","122670.801785","124711.125433","144043.952506","NA","126811.40695","143926.077798","NA","LePelley","0","NA","no","15","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","15","NA","0","NA","0","0","0","15","15","NA","0","0","0","NA","15","0","0","NA","0","0","15","NA","0","15","0","0","(694.4000244140625, 379.3999938964844)","777","472","NA","897","439","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","210","psycho","NA","green","psycho","blue","NA","NA","12","0","yes","[688, 384]","228.083233594","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","2","2000","NA","NA","194.042387046","194.042387046","0","697.900024414","0","385.899993896","161.023195653","161.023195653","0","767.900024414","0","461.200012207","legacy","125","NA","experiment","None","18","even","legacy","688","384","7","NA","NA","NA","NA","NA","144950.927087","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","145057.065869","145616.14489","NA","3370.8937873","3386.48031132","119607.29675","NA","146128.856271","3370.9463043","122672.854811","NA","122670.801785","124711.125433","145173.978091","NA","126811.40695","145057.004599","NA","LePelley","0","NA","no","16","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","16","NA","0","NA","0","0","0","16","16","NA","0","0","0","NA","16","0","0","NA","0","0","16","NA","0","16","0","0","(776.7999877929688, 460.70001220703125)","688","384","NA","567","416","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","222","psycho","NA","green","psycho","blue","NA","NA","7","0","yes","[777, 472]","291.084819478","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","1","2000","NA","NA","257.04397293","257.04397293","0","783","0","448.600006104","224.037424515","224.037424515","0","663.799987793","0","395","legacy","125","NA","experiment","None","18","even","legacy","777","472","12","NA","NA","NA","NA","NA","146131.93046","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","146252.468623","146887.229489","NA","3370.8937873","3386.48031132","119607.29675","NA","147398.858436","3370.9463043","122672.854811","NA","122670.801785","124711.125433","146368.762311","NA","126811.40695","146252.411243","NA","LePelley","0","NA","no","17","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","17","NA","0","NA","0","0","0","17","17","NA","0","0","0","NA","17","0","0","NA","0","0","17","NA","0","17","0","0","(683.7000122070312, 391.5)","777","472","NA","744","351","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","244","psycho","NA","green","psycho","blue","NA","NA","12","0","yes","[688, 384]","447.060604607","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","0","2000","NA","NA","413.019758059","413.019758059","0","680.099975586","0","394.600006104","391.945588508","391.945588508","0","717.799987793","0","386.5","legacy","125","NA","experiment","None","18","even","legacy","688","384","7","NA","NA","NA","NA","NA","147401.916416","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","147523.670899","148342.277214","NA","3370.8937873","3386.48031132","119607.29675","NA","148855.863554","3370.9463043","122672.854811","NA","122670.801785","124711.125433","147639.78953","NA","126811.40695","147523.610926","NA","LePelley","0","NA","no","18","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","18","NA","0","NA","0","0","0","18","18","NA","0","0","0","NA","18","0","0","NA","0","0","18","NA","0","18","0","0","(780.5, 481.6000061035156)","688","384","NA","720","504","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","158","psycho","NA","green","psycho","blue","NA","NA","7","0","yes","[777, 472]","278.68335367","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","2","2000","NA","NA","244.642182943","244.642182943","0","778.700012207","0","479.5","205.505086368","205.505086368","0","685.799987793","0","383.899993896","legacy","125","NA","experiment","None","18","even","legacy","777","472","12","NA","NA","NA","NA","NA","148858.947469","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","148965.157246","149532.726189","NA","3370.8937873","3386.48031132","119607.29675","NA","150045.855437","3370.9463043","122672.854811","NA","122670.801785","124711.125433","149083.054972","NA","126811.40695","148965.099218","NA","LePelley","0","NA","no","19","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","19","NA","0","NA","0","0","0","19","19","NA","0","0","0","NA","19","0","0","NA","0","0","19","NA","0","19","0","0","(718.7000122070312, 375.1000061035156)","777","472","NA","744","351","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","189","psycho","NA","green","psycho","blue","NA","NA","12","0","yes","[688, 384]","218.359810109","NA","0","NA","space","NA","NA","NA","n","space","NA","NA","3063.18831296","NA","NA","NA","1059.5250908","3063.18831296","NA","NA","1","2000","NA","NA","184.319611919","184.319611919","0","727.5","0","395","146.381004929","146.381004929","0","779.400024414","0","488.700012207","legacy","125","NA","experiment","None","18","even","legacy","688","384","7","NA","NA","NA","NA","NA","150048.949401","NA","NA","NA","3368.79861874","4446.32633928","122672.901492","150170.524936","150705.333651","NA","3370.8937873","3386.48031132","119607.29675","NA","151218.854183","3370.9463043","122672.854811","NA","122670.801785","124711.125433","150288.150676","NA","126811.40695","150170.466908","NA","LePelley","0","NA","no","20","yes","t","1024"
