_prepare,_run,auto_log,background,bidi,block_no,boundary_radius,break_if,cal_beep,cal_target_size,canvas_backend,circle_radius,column_order,compensation,coordinates,correct,count__eyelink_drift_correct,count_block,count_block_counter,count_block_intro,count_block_sequence,count_calculate_rt,count_end_feedback,count_exp_loop,count_exp_sequence,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_helper_functions,count_intro_1,count_intro_2,count_intro_exp,count_logger,count_parameter_init,count_practice_block_sequence,count_practice_feedback,count_practice_loop,count_practice_preparation,count_stim_presentation,count_stimulus_preparation,count_trial_loop,count_trial_sequence,count_version_info,counter_exp,cur_pos,curfix_x,curfix_y,cycles,d_x,d_y,description,distractor_angle_deg,distractor_angle_rad,duration,feedback_canvas,feedback_duration,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_color,ignore_missing,item,iti_duration,keyboard_backend,log_msg,low_color,mouse_backend,no_color,note,order,origin_index,points_accumulated,practice,previous_target,reaction_time,repeat,repeat_cycle,reset_variables,response,response_block_intro,response_end_feedback,response_feedback,response_intro_1,response_intro_2,response_intro_exp,response_practice_feedback,response_time,response_time_block_intro,response_time_end_feedback,response_time_feedback,response_time_intro_1,response_time_intro_2,response_time_intro_exp,response_time_practice_feedback,reward_available,rt_cutoff,sacc_acc_thresh,sacc_vel_thresh,saccade_arrival_distractor,saccade_arrival_target,saccade_endx_distractor,saccade_endx_target,saccade_endy_distractor,saccade_endy_target,saccade_onset_distractor,saccade_onset_target,saccade_startx_distractor,saccade_startx_target,saccade_starty_distractor,saccade_starty_target,sampler_backend,search_radius,skip,start,start_response_interval,subject_nr,subject_parity,synth_backend,t_x,t_y,target_index,time__eyelink_drift_correct,time_block,time_block_counter,time_block_intro,time_block_sequence,time_calculate_rt,time_end_feedback,time_exp_loop,time_exp_sequence,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_helper_functions,time_intro_1,time_intro_2,time_intro_exp,time_logger,time_parameter_init,time_practice_block_sequence,time_practice_feedback,time_practice_loop,time_practice_preparation,time_stim_presentation,time_stimulus_preparation,time_trial_loop,time_trial_sequence,time_version_info,title,total_points_accumulated,tracker_attached,transparent_variables,trial_no,use_quotes,which_circle,width
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","10","NA","0","NA","0","0","0","10","10","NA","0","0","0","NA","10","0","0","NA","0","0","10","NA","0","10","0","0","(619.5999755859375, 304.1000061035156)","688","384","NA","808","351","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","176","psycho","NA","green","psycho","blue","NA","NA","7","0","yes","[600, 295]","291.321794291","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","2","2000","NA","NA","257.275436702","257.275436702","0","625","0","308.100006104","223.252911452","223.252911452","0","708.700012207","0","385.899993896","legacy","125","NA","experiment","None","12","even","legacy","600","295","2","NA","NA","NA","NA","NA","191939.49362","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","192046.083011","192640.887848","NA","3416.55050254","3438.78496432","78707.1406249","NA","193155.382538","3416.60269535","146351.175927","NA","146349.09567","176567.243792","192163.696107","NA","178667.154772","192046.025955","NA","LePelley","0","NA","no","11","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","11","NA","0","NA","0","0","0","11","11","NA","0","0","0","NA","11","0","0","NA","0","0","11","NA","0","11","0","0","(538.5, 407.20001220703125)","600","295","NA","688","206","Logs experimental data","180","3.14159265359","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","105","psycho","NA","green","psycho","blue","NA","NA","2","0","yes","[512, 384]","322.322054932","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","1","2000","NA","NA","288.281856742","288.281856742","0","536.700012207","0","407","250.374370931","250.374370931","0","623","0","317.799987793","legacy","125","NA","experiment","None","12","even","legacy","512","384","6","NA","NA","NA","NA","NA","193158.467425","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","193278.614628","193836.514285","NA","3416.55050254","3438.78496432","78707.1406249","NA","194350.384282","3416.60269535","146351.175927","NA","146349.09567","176567.243792","193396.576216","NA","178667.154772","193278.556924","NA","LePelley","0","NA","no","12","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","12","NA","0","NA","0","0","0","12","12","NA","0","0","0","NA","12","0","0","NA","0","0","12","NA","0","12","0","0","(455.29998779296875, 310.8999938964844)","512","384","NA","479","263","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","245","psycho","NA","green","psycho","blue","NA","NA","6","0","yes","[423, 295]","269.096733703","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","0","2000","NA","NA","235.051672828","235.051672828","0","462","0","315.100006104","202.272698038","202.272698038","0","532.099975586","0","407.700012207","legacy","125","NA","experiment","None","12","even","legacy","423","295","1","NA","NA","NA","NA","NA","194353.499317","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","194475.388658","195117.14174","NA","3416.55050254","3438.78496432","78707.1406249","NA","195630.381209","3416.60269535","146351.175927","NA","146349.09567","176567.243792","194593.593057","NA","178667.154772","194475.331603","NA","LePelley","0","NA","no","13","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","13","NA","0","NA","0","0","0","13","13","NA","0","0","0","NA","13","0","0","NA","0","0","13","NA","0","13","0","0","(360.79998779296875, 366.5)","423","295","NA","511","206","Logs experimental data","180","3.14159265359","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","63","psycho","NA","green","psycho","blue","NA","NA","1","0","yes","[335, 384]","256.156158298","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","2","2000","NA","NA","222.115635928","222.115635928","0","361.700012207","0","368","188.095379931","188.095379931","0","459.399993896","0","328","legacy","125","NA","experiment","None","12","even","legacy","335","384","5","NA","NA","NA","NA","NA","195633.472903","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","195739.469047","196186.127021","NA","3416.55050254","3438.78496432","78707.1406249","NA","196700.382791","3416.60269535","146351.175927","NA","146349.09567","176567.243792","195857.50779","NA","178667.154772","195739.411991","NA","LePelley","0","NA","no","14","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","14","NA","0","NA","0","0","0","14","14","NA","0","0","0","NA","14","0","0","NA","0","0","14","NA","0","14","0","0","(248.8000030517578, 469.5)","335","384","NA","302","263","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","190","psycho","NA","green","psycho","blue","NA","NA","5","0","yes","[246, 472]","338.119943619","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","1","2000","NA","NA","304.071965134","304.071965134","0","269.299987793","0","439.399993896","273.999884592","273.999884592","0","356.200012207","0","389.299987793","legacy","125","NA","experiment","None","12","even","legacy","246","472","9","NA","NA","NA","NA","NA","196703.469622","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","196825.297045","197479.822129","NA","3416.55050254","3438.78496432","78707.1406249","NA","197993.381887","3416.60269535","146351.175927","NA","146349.09567","176567.243792","196942.522748","NA","178667.154772","196825.237396","NA","LePelley","0","NA","no","15","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","15","NA","0","NA","0","0","0","15","15","NA","0","0","0","NA","15","0","0","NA","0","0","15","NA","0","15","0","0","(319.0, 414.0)","246","472","NA","157","560","Logs experimental data","180","3.14159265359","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","140","psycho","NA","green","psycho","blue","NA","NA","9","0","yes","[335, 384]","267.775380295","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","1","2000","NA","NA","233.732912852","233.732912852","0","319.5","0","420","204.877800095","204.877800095","0","230.600006104","0","482.600006104","legacy","125","NA","experiment","None","12","even","legacy","335","384","5","NA","NA","NA","NA","NA","197996.454131","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","198117.026008","198654.805823","NA","3416.55050254","3438.78496432","78707.1406249","NA","199170.382946","3416.60269535","146351.175927","NA","146349.09567","176567.243792","198234.524994","NA","178667.154772","198116.96798","NA","LePelley","0","NA","no","16","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","16","NA","0","NA","0","0","0","16","16","NA","0","0","0","NA","16","0","0","NA","0","0","16","NA","0","16","0","0","(229.10000610351562, 492.70001220703125)","335","384","NA","214","416","Logs experimental data","29","0.523598775598","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","230","psycho","NA","green","psycho","blue","NA","NA","5","0","yes","[246, 472]","349.870782269","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","2","2000","NA","NA","315.831232437","315.831232437","0","229.100006104","0","494.399993896","278.884288861","278.884288861","0","341","0","390.299987793","legacy","125","NA","experiment","None","12","even","legacy","246","472","9","NA","NA","NA","NA","NA","199173.471399","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","199279.872766","199986.40977","NA","3416.55050254","3438.78496432","78707.1406249","NA","200499.386005","3416.60269535","146351.175927","NA","146349.09567","176567.243792","199396.311686","NA","178667.154772","199279.814738","NA","LePelley","0","NA","no","17","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","17","NA","0","NA","0","0","0","17","17","NA","0","0","0","NA","17","0","0","NA","0","0","17","NA","0","17","0","0","(170.8000030517578, 409.70001220703125)","246","472","NA","366","439","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","98","psycho","NA","green","psycho","blue","NA","NA","9","0","yes","[158, 384]","325.604042641","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","1","2000","NA","NA","291.559954304","291.559954304","0","173.399993896","0","410.100006104","254.595505065","254.595505065","0","245.899993896","0","497.399993896","legacy","125","NA","experiment","None","12","even","legacy","158","384","4","NA","NA","NA","NA","NA","200502.458897","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","200623.126084","201171.1117","NA","3416.55050254","3438.78496432","78707.1406249","NA","201685.386272","3416.60269535","146351.175927","NA","146349.09567","176567.243792","200740.670454","NA","178667.154772","200623.068704","NA","LePelley","0","NA","no","18","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","18","NA","0","NA","0","0","0","18","18","NA","0","0","0","NA","18","0","0","NA","0","0","18","NA","0","18","0","0","(226.39999389648438, 285.3999938964844)","158","384","NA","190","504","Logs experimental data","119","2.09439510239","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","153","psycho","NA","green","psycho","blue","NA","NA","4","0","yes","[246, 295]","300.398804947","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","0","2000","NA","NA","266.357958398","266.357958398","0","225.800003052","0","288.299987793","231.35738525","231.35738525","0","168.800003052","0","409.700012207","legacy","125","NA","experiment","None","12","even","legacy","246","295","0","NA","NA","NA","NA","NA","201688.528539","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","201809.840517","202392.733399","NA","3416.55050254","3438.78496432","78707.1406249","NA","202906.386844","3416.60269535","146351.175927","NA","146349.09567","176567.243792","201927.712956","NA","178667.154772","201809.783786","NA","LePelley","0","NA","no","19","yes","t","1024"
"NA","NA","yes","#c5c5c5","no","0","130","NA","NA","NA","psycho","22","NA","0","relative","1","NA","NA","NA","NA","NA","19","NA","0","NA","0","0","0","19","19","NA","0","0","0","NA","19","0","0","NA","0","0","19","NA","0","19","0","0","(149.1999969482422, 421.1000061035156)","246","295","NA","334","206","Logs experimental data","180","3.14159265359","NA","n","300","NA","no","mono","no","22","NA","black","768","orange","yes","NA","184","psycho","NA","green","psycho","blue","NA","NA","0","0","yes","[158, 384]","397.292651901","NA","0","NA","n","NA","NA","NA","f","n","NA","NA","67641.6279489","NA","NA","NA","21054.6812089","67641.6279489","NA","NA","2","2000","NA","NA","363.248887743","363.248887743","0","148.600006104","0","421.799987793","323.372987336","323.372987336","0","255.800003052","0","307.700012207","legacy","125","NA","experiment","None","12","even","legacy","158","384","4","NA","NA","NA","NA","NA","202909.471083","NA","NA","NA","3416.32260474","24493.7861378","146351.222608","203016.837855","203723.691257","NA","3416.55050254","3438.78496432","78707.1406249","NA","204236.378973","3416.60269535","146351.175927","NA","146349.09567","176567.243792","203133.544547","NA","178667.154772","203016.780475","NA","LePelley","0","NA","no","20","yes","t","1024"
